agent_type,placement_method,game_id,agent_won,turns,agent_hits,player_hits,agent_sunk,player_sunk
bayes,gaussian,86,true,40,17,9,5,1
bayes,gaussian,87,true,55,17,7,5,0
bayes,gaussian,88,true,50,17,10,5,1
bayes,gaussian,89,true,52,17,10,5,0
bayes,gaussian,90,true,66,17,10,5,1
bayes,gaussian,91,true,65,17,9,5,1
bayes,gaussian,92,true,53,17,9,5,0
bayes,gaussian,93,true,54,17,10,5,1
bayes,gaussian,94,true,65,17,11,5,1
bayes,gaussian,95,true,44,17,6,5,1
bayes,gaussian,96,true,49,17,6,5,1
bayes,gaussian,97,true,55,17,10,5,1
bayes,gaussian,98,true,50,17,8,5,1
bayes,gaussian,99,true,76,17,12,5,0
bayes,spread,0,true,61,17,10,5,1
bayes,spread,1,true,65,17,12,5,1
bayes,spread,2,true,52,17,11,5,0
bayes,spread,3,true,47,17,4,5,0
bayes,spread,4,true,51,17,11,5,0
bayes,spread,5,true,42,17,9,5,0
bayes,spread,6,true,54,17,10,5,1
bayes,spread,7,true,43,17,9,5,1
bayes,spread,8,true,37,17,5,5,1
bayes,spread,9,true,34,17,6,5,1
bayes,spread,10,true,55,17,8,5,0
bayes,spread,11,true,59,17,10,5,1
bayes,spread,12,true,62,17,13,5,2
bayes,spread,13,true,50,17,7,5,0
bayes,spread,14,true,60,17,12,5,2
bayes,spread,15,true,44,17,5,5,0
bayes,spread,16,true,50,17,8,5,0
bayes,spread,17,true,47,17,7,5,0
bayes,spread,18,true,45,17,9,5,0
bayes,spread,19,true,60,17,8,5,0
bayes,spread,20,true,48,17,10,5,1
bayes,spread,21,true,62,17,9,5,0
bayes,spread,22,true,54,17,9,5,1
bayes,spread,23,true,59,17,12,5,1
bayes,spread,24,true,46,17,6,5,0
bayes,spread,25,true,47,17,7,5,0
bayes,spread,26,true,46,17,7,5,1
bayes,spread,27,true,48,17,10,5,1
bayes,spread,28,true,63,17,12,5,2
bayes,spread,29,true,43,17,10,5,1
bayes,spread,30,true,47,17,6,5,0
bayes,spread,31,true,72,17,14,5,3
bayes,spread,32,true,50,17,8,5,0
bayes,spread,33,true,58,17,10,5,1
bayes,spread,34,true,56,17,11,5,1
bayes,spread,35,true,48,17,4,5,0
bayes,spread,36,true,50,17,8,5,0
bayes,spread,37,true,48,17,7,5,1
bayes,spread,38,true,45,17,11,5,2
bayes,spread,39,true,61,17,11,5,2
bayes,spread,40,true,57,17,9,5,0
bayes,spread,41,true,42,17,11,5,1
bayes,spread,42,true,49,17,11,5,1
bayes,spread,43,true,49,17,10,5,1
bayes,spread,44,true,48,17,9,5,1
bayes,spread,45,true,57,17,7,5,0
bayes,spread,46,true,49,17,7,5,0
bayes,spread,47,true,43,17,10,5,1
bayes,spread,48,true,44,17,9,5,1
bayes,spread,49,true,47,17,6,5,1
bayes,spread,50,true,45,17,9,5,1
bayes,spread,51,true,47,17,9,5,0
bayes,spread,52,true,45,17,7,5,1
bayes,spread,53,true,63,17,12,5,1
bayes,spread,54,true,50,17,8,5,1
bayes,spread,55,true,45,17,8,5,1
bayes,spread,56,true,56,17,14,5,2
bayes,spread,57,true,48,17,4,5,0
bayes,spread,58,true,65,17,11,5,1
bayes,spread,59,true,46,17,5,5,0
bayes,spread,60,true,44,17,7,5,0
bayes,spread,61,true,46,17,5,5,0
bayes,spread,62,true,51,17,10,5,1
bayes,spread,63,true,56,17,8,5,1
bayes,spread,64,true,58,17,10,5,0
bayes,spread,65,true,49,17,9,5,1
bayes,spread,66,true,54,17,11,5,1
bayes,spread,67,true,41,17,8,5,0
bayes,spread,68,true,49,17,6,5,0
bayes,spread,69,true,43,17,5,5,0
bayes,spread,70,true,45,17,7,5,0
bayes,spread,71,true,54,17,12,5,2
bayes,spread,72,true,50,17,5,5,0
bayes,spread,73,true,55,17,9,5,0
bayes,spread,74,true,55,17,8,5,1
bayes,spread,75,true,38,17,5,5,0
bayes,spread,76,true,46,17,5,5,0
bayes,spread,77,true,45,17,8,5,0
bayes,spread,78,true,44,17,8,5,1
bayes,spread,79,true,42,17,7,5,1
bayes,spread,80,true,55,17,8,5,0
bayes,spread,81,true,63,17,11,5,2
bayes,spread,82,true,49,17,9,5,0
bayes,spread,83,true,38,17,6,5,0
bayes,spread,84,true,38,17,7,5,0
bayes,spread,85,true,43,17,6,5,0
bayes,spread,86,true,48,17,6,5,0
bayes,spread,87,true,51,17,11,5,1
bayes,spread,88,true,54,17,8,5,0
bayes,spread,89,true,56,17,10,5,0
bayes,spread,90,true,54,17,10,5,1
bayes,spread,91,true,75,17,15,5,3
bayes,spread,92,true,52,17,8,5,1
bayes,spread,93,true,65,17,9,5,1
bayes,spread,94,true,58,17,12,5,1
bayes,spread,95,true,46,17,9,5,1
bayes,spread,96,true,45,17,10,5,1
bayes,spread,97,true,59,17,9,5,1
bayes,spread,98,true,46,17,7,5,0
bayes,spread,99,true,54,17,10,5,1
bayes,edges,0,true,49,17,9,5,0
bayes,edges,1,true,46,17,7,5,1
bayes,edges,2,true,54,17,5,5,0
bayes,edges,3,true,39,17,9,5,0
bayes,edges,4,true,45,17,8,5,0
bayes,edges,5,true,59,17,11,5,2
bayes,edges,6,true,46,17,7,5,1
bayes,edges,7,true,52,17,8,5,1
bayes,edges,8,true,58,17,9,5,0
bayes,edges,9,true,35,17,5,5,0
bayes,edges,10,true,50,17,9,5,2
bayes,edges,11,true,71,17,14,5,2
bayes,edges,12,true,56,17,9,5,1
bayes,edges,13,true,47,17,9,5,1
bayes,edges,14,true,41,17,5,5,1
bayes,edges,15,true,48,17,5,5,0
bayes,edges,16,true,40,17,8,5,0
bayes,edges,17,true,47,17,9,5,1
bayes,edges,18,true,54,17,8,5,0
bayes,edges,19,true,43,17,9,5,0
bayes,edges,20,true,45,17,3,5,0
bayes,edges,21,true,58,17,11,5,0
bayes,edges,22,true,61,17,12,5,2
bayes,edges,23,true,58,17,10,5,1
bayes,edges,24,true,57,17,8,5,1
bayes,edges,25,true,49,17,5,5,0
bayes,edges,26,true,44,17,8,5,1
bayes,edges,27,true,50,17,9,5,1
bayes,edges,28,true,47,17,8,5,1
bayes,edges,29,true,49,17,6,5,1
bayes,edges,30,true,55,17,12,5,1
bayes,edges,31,true,48,17,9,5,0
bayes,edges,32,true,46,17,6,5,0
bayes,edges,33,true,57,17,7,5,1
bayes,edges,34,true,40,17,5,5,0
bayes,edges,35,true,55,17,9,5,1
bayes,edges,36,true,51,17,10,5,1
bayes,edges,37,true,55,17,9,5,0
bayes,edges,38,true,60,17,7,5,0
bayes,edges,39,true,58,17,11,5,1
bayes,edges,40,true,46,17,9,5,0
bayes,edges,41,true,58,17,10,5,1
bayes,edges,42,true,42,17,10,5,2
bayes,edges,43,true,54,17,11,5,1
bayes,edges,44,true,46,17,9,5,1
bayes,edges,45,true,63,17,12,5,2
bayes,edges,46,true,62,17,10,5,1
bayes,edges,47,true,62,17,10,5,1
bayes,edges,48,true,38,17,6,5,0
bayes,edges,49,true,51,17,10,5,2
bayes,edges,50,true,44,17,5,5,0
bayes,edges,51,true,63,17,12,5,1
bayes,edges,52,true,42,17,6,5,0
bayes,edges,53,true,44,17,4,5,0
bayes,edges,54,true,63,17,11,5,1
bayes,edges,55,true,63,17,12,5,1
bayes,edges,56,true,38,17,9,5,0
bayes,edges,57,true,44,17,6,5,0
bayes,edges,58,true,64,17,9,5,1
bayes,edges,59,true,48,17,9,5,0
bayes,edges,60,true,45,17,10,5,1
bayes,edges,61,true,39,17,10,5,1
bayes,edges,62,true,57,17,9,5,0
bayes,edges,63,true,45,17,9,5,0
bayes,edges,64,true,55,17,11,5,1
bayes,edges,65,true,55,17,8,5,0
bayes,edges,66,true,49,17,6,5,0
bayes,edges,67,true,52,17,7,5,0
bayes,edges,68,true,38,17,7,5,0
bayes,edges,69,true,51,17,11,5,1
bayes,edges,70,true,56,17,12,5,1
bayes,edges,71,true,36,17,4,5,0
bayes,edges,72,true,48,17,8,5,0
bayes,edges,73,true,54,17,8,5,1
bayes,edges,74,true,51,17,8,5,1
bayes,edges,75,true,58,17,9,5,1
bayes,edges,76,true,44,17,6,5,0
bayes,edges,77,true,59,17,10,5,1
bayes,edges,78,true,63,17,8,5,0
bayes,edges,79,true,53,17,8,5,0
bayes,edges,80,true,58,17,9,5,2
bayes,edges,81,true,36,17,5,5,1
bayes,edges,82,true,62,17,13,5,2
bayes,edges,83,true,60,17,10,5,0
bayes,edges,84,true,74,17,11,5,1
bayes,edges,85,true,64,17,15,5,3
bayes,edges,86,true,46,17,6,5,0
bayes,edges,87,true,42,17,5,5,0
bayes,edges,88,true,61,17,9,5,0
bayes,edges,89,true,37,17,2,5,0
bayes,edges,90,true,56,17,9,5,1
bayes,edges,91,true,46,17,9,5,0
bayes,edges,92,true,57,17,7,5,0
bayes,edges,93,true,61,17,12,5,2
bayes,edges,94,true,51,17,9,5,0
bayes,edges,95,true,51,17,10,5,0
bayes,edges,96,true,47,17,9,5,1
bayes,edges,97,true,57,17,9,5,1
bayes,edges,98,true,56,17,9,5,0
bayes,edges,99,true,57,17,9,5,0
bayes,corners,0,true,63,17,13,5,2
bayes,corners,1,true,56,17,5,5,0
bayes,corners,2,true,62,17,10,5,1
bayes,corners,3,true,45,17,7,5,1
bayes,corners,4,true,59,17,7,5,1
bayes,corners,5,true,57,17,7,5,1
bayes,corners,6,true,53,17,4,5,1
bayes,corners,7,true,54,17,12,5,1
bayes,corners,8,true,45,17,5,5,0
bayes,corners,9,true,62,17,10,5,2
bayes,corners,10,true,52,17,9,5,0
bayes,corners,11,true,42,17,10,5,1
bayes,corners,12,true,48,17,8,5,0
bayes,corners,13,true,44,17,7,5,0
bayes,corners,14,true,46,17,9,5,1
bayes,corners,15,true,44,17,9,5,0
bayes,corners,16,true,43,17,6,5,0
bayes,corners,17,true,48,17,9,5,0
bayes,corners,18,true,45,17,9,5,1
bayes,corners,19,true,46,17,9,5,0
bayes,corners,20,true,63,17,10,5,0
bayes,corners,21,true,46,17,10,5,1
bayes,corners,22,true,65,17,10,5,1
bayes,corners,23,true,62,17,10,5,1
bayes,corners,24,true,58,17,7,5,1
bayes,corners,25,true,63,17,11,5,1
bayes,corners,26,true,48,17,8,5,0
bayes,corners,27,true,54,17,9,5,0
bayes,corners,28,true,62,17,10,5,1
bayes,corners,29,true,57,17,6,5,0
bayes,corners,30,true,62,17,11,5,1
bayes,corners,31,true,46,17,7,5,0
bayes,corners,32,true,59,17,11,5,1
bayes,corners,33,true,50,17,6,5,0
bayes,corners,34,true,62,17,8,5,1
bayes,corners,35,true,50,17,11,5,1
bayes,corners,36,true,45,17,8,5,0
bayes,corners,37,true,52,17,11,5,1
bayes,corners,38,true,54,17,11,5,0
bayes,corners,39,true,64,17,9,5,1
bayes,corners,40,true,60,17,10,5,1
bayes,corners,41,true,55,17,9,5,0
bayes,corners,42,true,43,17,9,5,0
bayes,corners,43,true,57,17,9,5,1
bayes,corners,44,true,67,17,12,5,1
bayes,corners,45,true,46,17,7,5,0
bayes,corners,46,true,58,17,11,5,0
bayes,corners,47,true,42,17,7,5,0
bayes,corners,48,true,49,17,4,5,0
bayes,corners,49,true,61,17,9,5,0
bayes,corners,50,true,50,17,8,5,0
bayes,corners,51,true,58,17,9,5,0
bayes,corners,52,true,60,17,8,5,0
bayes,corners,53,true,43,17,8,5,0
bayes,corners,54,true,54,17,6,5,0
bayes,corners,55,true,44,17,10,5,0
bayes,corners,56,true,60,17,13,5,3
bayes,corners,57,true,50,17,8,5,0
bayes,corners,58,true,58,17,11,5,0
bayes,corners,59,true,38,17,8,5,1
bayes,corners,60,true,61,17,8,5,0
bayes,corners,61,true,63,17,9,5,1
bayes,corners,62,true,42,17,6,5,0
bayes,corners,63,true,54,17,8,5,0
bayes,corners,64,true,67,17,11,5,0
bayes,corners,65,true,42,17,9,5,0
bayes,corners,66,true,45,17,9,5,0
bayes,corners,67,true,51,17,7,5,0
bayes,corners,68,true,59,17,10,5,1
bayes,corners,69,true,58,17,12,5,1
bayes,corners,70,true,62,17,11,5,1
bayes,corners,71,true,54,17,10,5,1
bayes,corners,72,true,53,17,9,5,0
bayes,corners,73,true,43,17,7,5,1
bayes,corners,74,true,47,17,6,5,1
bayes,corners,75,true,53,17,4,5,0
bayes,corners,76,true,60,17,7,5,0
bayes,corners,77,true,52,17,6,5,0
bayes,corners,78,true,62,17,7,5,0
bayes,corners,79,true,62,17,13,5,2
bayes,corners,80,true,43,17,5,5,0
bayes,corners,81,true,46,17,7,5,0
bayes,corners,82,true,56,17,8,5,0
bayes,corners,83,true,62,17,8,5,0
bayes,corners,84,true,56,17,10,5,2
bayes,corners,85,true,62,17,9,5,0
bayes,corners,86,true,47,17,11,5,1
bayes,corners,87,true,65,17,13,5,3
bayes,corners,88,true,44,17,10,5,1
bayes,corners,89,true,47,17,6,5,0
bayes,corners,90,true,70,17,8,5,1
bayes,corners,91,true,60,17,9,5,1
bayes,corners,92,true,63,17,8,5,0
bayes,corners,93,true,49,17,7,5,0
bayes,corners,94,true,60,17,12,5,2
bayes,corners,95,true,57,17,5,5,0
bayes,corners,96,true,46,17,7,5,0
bayes,corners,97,true,47,17,6,5,0
bayes,corners,98,true,63,17,9,5,0
bayes,corners,99,true,53,17,7,5,0
bayes,clustered,0,true,44,17,9,5,1
bayes,clustered,1,true,50,17,10,5,0
bayes,clustered,2,true,49,17,7,5,0
bayes,clustered,3,true,56,17,10,5,0
bayes,clustered,4,true,62,17,9,5,1
bayes,clustered,5,true,45,17,5,5,0
bayes,clustered,6,true,35,17,5,5,0
bayes,clustered,7,true,40,17,5,5,0
bayes,clustered,8,true,27,17,1,5,0
bayes,clustered,9,true,29,17,4,5,0
bayes,clustered,10,true,34,17,5,5,0
bayes,clustered,11,true,62,17,11,5,2
bayes,clustered,12,true,40,17,10,5,1
bayes,clustered,13,true,25,17,6,5,0
bayes,clustered,14,true,65,17,11,5,1
bayes,clustered,15,true,55,17,9,5,2
bayes,clustered,16,true,47,17,8,5,1
bayes,clustered,17,true,62,17,11,5,1
bayes,clustered,18,true,52,17,8,5,1
bayes,clustered,19,true,35,17,8,5,1
bayes,clustered,20,true,56,17,9,5,0
bayes,clustered,21,true,47,17,10,5,2
bayes,clustered,22,true,24,17,4,5,0
bayes,clustered,23,true,45,17,5,5,1
bayes,clustered,24,true,52,17,9,5,0
bayes,clustered,25,true,36,17,6,5,0
bayes,clustered,26,true,37,17,4,5,0
bayes,clustered,27,true,37,17,7,5,0
bayes,clustered,28,true,30,17,4,5,0
bayes,clustered,29,true,34,17,3,5,0
bayes,clustered,30,true,66,17,11,5,2
bayes,clustered,31,true,38,17,4,5,0
bayes,clustered,32,true,38,17,7,5,1
bayes,clustered,33,true,55,17,10,5,2
bayes,clustered,34,true,47,17,7,5,1
bayes,clustered,35,true,49,17,7,5,0
bayes,clustered,36,true,45,17,6,5,0
bayes,clustered,37,true,27,17,5,5,0
bayes,clustered,38,true,25,17,4,5,0
bayes,clustered,39,true,46,17,10,5,1
bayes,clustered,40,true,29,17,4,5,0
bayes,clustered,41,true,29,17,5,5,0
bayes,clustered,42,true,38,17,2,5,0
bayes,clustered,43,true,48,17,7,5,0
bayes,clustered,44,true,50,17,10,5,2
bayes,clustered,45,true,39,17,5,5,1
bayes,clustered,46,true,49,17,8,5,2
bayes,clustered,47,true,53,17,7,5,0
bayes,clustered,48,true,51,17,5,5,0
bayes,clustered,49,true,46,17,8,5,0
bayes,clustered,50,true,35,17,5,5,0
bayes,clustered,51,true,42,17,6,5,1
bayes,clustered,52,true,61,17,14,5,3
bayes,clustered,53,true,37,17,6,5,1
bayes,clustered,54,true,50,17,8,5,0
bayes,clustered,55,true,45,17,9,5,1
bayes,clustered,56,true,65,17,11,5,1
bayes,clustered,57,true,37,17,8,5,0
bayes,clustered,58,true,46,17,11,5,1
bayes,clustered,59,true,29,17,3,5,0
bayes,clustered,60,true,44,17,10,5,0
bayes,clustered,61,true,41,17,6,5,0
bayes,clustered,62,true,55,17,10,5,0
bayes,clustered,63,true,37,17,5,5,0
bayes,clustered,64,true,33,17,9,5,1
bayes,clustered,65,true,33,17,8,5,0
bayes,clustered,66,true,57,17,9,5,0
bayes,clustered,67,true,27,17,5,5,1
bayes,clustered,68,true,44,17,7,5,1
bayes,clustered,69,true,34,17,5,5,0
bayes,clustered,70,true,48,17,7,5,1
bayes,clustered,71,true,37,17,7,5,0
bayes,clustered,72,true,45,17,6,5,0
bayes,clustered,73,true,46,17,9,5,0
bayes,clustered,74,true,63,17,14,5,3
bayes,clustered,75,true,51,17,10,5,0
bayes,clustered,76,true,51,17,6,5,1
bayes,clustered,77,true,39,17,3,5,0
bayes,clustered,78,true,39,17,5,5,0
bayes,clustered,79,true,60,17,11,5,1
bayes,clustered,80,true,63,17,13,5,1
bayes,clustered,81,true,42,17,10,5,1
bayes,clustered,82,true,29,17,3,5,0
bayes,clustered,83,true,52,17,10,5,2
bayes,clustered,84,true,49,17,6,5,0
bayes,clustered,85,true,39,17,5,5,0
bayes,clustered,86,true,33,17,6,5,0
bayes,clustered,87,true,51,17,9,5,0
bayes,clustered,88,true,47,17,8,5,0
bayes,clustered,89,true,39,17,9,5,0
bayes,clustered,90,true,63,17,9,5,0
bayes,clustered,91,true,48,17,8,5,1
bayes,clustered,92,true,50,17,8,5,0
bayes,clustered,93,true,36,17,7,5,0
bayes,clustered,94,true,47,17,7,5,0
bayes,clustered,95,true,45,17,4,5,0
bayes,clustered,96,true,37,17,6,5,1
bayes,clustered,97,true,36,17,9,5,1
bayes,clustered,98,true,49,17,6,5,0
bayes,clustered,99,true,31,17,8,5,0
bayes,quadrant,0,true,48,17,9,5,1
bayes,quadrant,1,true,49,17,8,5,0
bayes,quadrant,2,true,48,17,9,5,1
bayes,quadrant,3,true,29,17,2,5,0
bayes,quadrant,4,true,42,17,8,5,0
bayes,quadrant,5,true,52,17,9,5,1
bayes,quadrant,6,true,51,17,7,5,0
bayes,quadrant,7,true,49,17,8,5,0
bayes,quadrant,8,true,47,17,7,5,0
bayes,quadrant,9,true,45,17,8,5,1
bayes,quadrant,10,true,55,17,13,5,2
bayes,quadrant,11,true,58,17,11,5,2
bayes,quadrant,12,true,47,17,7,5,0
bayes,quadrant,13,true,39,17,5,5,0
bayes,quadrant,14,true,53,17,11,5,1
bayes,quadrant,15,true,41,17,8,5,0
bayes,quadrant,16,true,46,17,8,5,0
bayes,quadrant,17,true,50,17,9,5,1
bayes,quadrant,18,true,39,17,8,5,0
bayes,quadrant,19,true,39,17,6,5,0
bayes,quadrant,20,true,39,17,7,5,0
bayes,quadrant,21,true,57,17,10,5,1
bayes,quadrant,22,true,52,17,5,5,0
bayes,quadrant,23,true,36,17,9,5,0
bayes,quadrant,24,true,52,17,10,5,0
bayes,quadrant,25,true,51,17,7,5,0
bayes,quadrant,26,true,40,17,8,5,0
bayes,quadrant,27,true,36,17,9,5,0
bayes,quadrant,28,true,46,17,8,5,1
bayes,quadrant,29,true,52,17,10,5,1
bayes,quadrant,30,true,55,17,8,5,1
bayes,quadrant,31,true,45,17,5,5,0
bayes,quadrant,32,true,38,17,7,5,1
bayes,quadrant,33,true,45,17,9,5,1
bayes,quadrant,34,true,47,17,6,5,1
bayes,quadrant,35,true,48,17,6,5,0
bayes,quadrant,36,true,54,17,11,5,1
bayes,quadrant,37,true,36,17,7,5,1
bayes,quadrant,38,true,36,17,8,5,1
bayes,quadrant,39,true,43,17,6,5,0
bayes,quadrant,40,true,34,17,5,5,0
bayes,quadrant,41,true,46,17,7,5,1
bayes,quadrant,42,true,41,17,7,5,1
bayes,quadrant,43,true,52,17,8,5,0
bayes,quadrant,44,true,43,17,9,5,0
bayes,quadrant,45,true,50,17,5,5,0
bayes,quadrant,46,true,43,17,5,5,0
bayes,quadrant,47,true,35,17,6,5,0
bayes,quadrant,48,true,45,17,7,5,0
bayes,quadrant,49,true,41,17,4,5,0
bayes,quadrant,50,true,37,17,9,5,1
bayes,quadrant,51,true,48,17,8,5,0
bayes,quadrant,52,true,51,17,7,5,0
bayes,quadrant,53,true,40,17,10,5,1
bayes,quadrant,54,true,36,17,5,5,0
bayes,quadrant,55,true,62,17,9,5,0
bayes,quadrant,56,true,56,17,9,5,0
bayes,quadrant,57,true,49,17,10,5,1
bayes,quadrant,58,true,40,17,5,5,0
bayes,quadrant,59,true,42,17,7,5,0
bayes,quadrant,60,true,37,17,3,5,0
bayes,quadrant,61,true,49,17,10,5,0
bayes,quadrant,62,true,39,17,6,5,1
bayes,quadrant,63,true,36,17,6,5,0
bayes,quadrant,64,true,33,17,8,5,0
bayes,quadrant,65,true,49,17,7,5,0
bayes,quadrant,66,true,28,17,4,5,0
bayes,quadrant,67,true,51,17,10,5,2
bayes,quadrant,68,true,28,17,8,5,0
bayes,quadrant,69,true,38,17,10,5,0
bayes,quadrant,70,true,39,17,5,5,0
bayes,quadrant,71,true,33,17,2,5,0
bayes,quadrant,72,true,45,17,5,5,0
bayes,quadrant,73,true,44,17,9,5,0
bayes,quadrant,74,true,27,17,6,5,0
bayes,quadrant,75,true,47,17,7,5,0
bayes,quadrant,76,true,43,17,8,5,0
bayes,quadrant,77,true,44,17,7,5,0
bayes,quadrant,78,true,45,17,7,5,1
bayes,quadrant,79,true,46,17,10,5,0
bayes,quadrant,80,true,52,17,11,5,0
bayes,quadrant,81,true,48,17,9,5,0
bayes,quadrant,82,true,51,17,9,5,1
bayes,quadrant,83,true,49,17,8,5,0
bayes,quadrant,84,true,63,17,9,5,0
bayes,quadrant,85,true,38,17,5,5,0
bayes,quadrant,86,true,63,17,10,5,0
bayes,quadrant,87,true,65,17,7,5,0
bayes,quadrant,88,true,43,17,7,5,0
bayes,quadrant,89,true,49,17,9,5,1
bayes,quadrant,90,true,41,17,9,5,0
bayes,quadrant,91,true,31,17,4,5,1
bayes,quadrant,92,true,47,17,10,5,0
bayes,quadrant,93,true,45,17,7,5,0
bayes,quadrant,94,true,33,17,3,5,0
bayes,quadrant,95,true,62,17,8,5,0
bayes,quadrant,96,true,65,17,10,5,2
bayes,quadrant,97,true,55,17,10,5,0
bayes,quadrant,98,true,37,17,4,5,1
bayes,quadrant,99,true,46,17,7,5,1
bayes,dense_center,0,true,24,17,5,5,0
bayes,dense_center,1,true,42,17,12,5,1
bayes,dense_center,2,true,30,17,2,5,0
bayes,dense_center,3,true,46,17,6,5,0
bayes,dense_center,4,true,49,17,11,5,0
bayes,dense_center,5,true,33,17,7,5,1
bayes,dense_center,6,true,40,17,7,5,0
bayes,dense_center,7,true,29,17,7,5,0
bayes,dense_center,8,true,28,17,6,5,0
bayes,dense_center,9,true,29,17,3,5,0
bayes,dense_center,10,true,25,17,3,5,0
bayes,dense_center,11,true,30,17,0,5,0
bayes,dense_center,12,true,26,17,4,5,0
bayes,dense_center,13,true,40,17,6,5,0
bayes,dense_center,14,true,27,17,4,5,1
bayes,dense_center,15,true,52,17,10,5,0
bayes,dense_center,16,true,32,17,6,5,0
bayes,dense_center,17,true,50,17,7,5,1
bayes,dense_center,18,true,28,17,5,5,0
bayes,dense_center,19,true,24,17,5,5,0
bayes,dense_center,20,true,36,17,3,5,0
bayes,dense_center,21,true,32,17,4,5,0
bayes,dense_center,22,true,52,17,7,5,0
bayes,dense_center,23,true,58,17,7,5,0
bayes,dense_center,24,true,26,17,2,5,0
bayes,dense_center,25,true,28,17,6,5,0
bayes,dense_center,26,true,23,17,5,5,0
bayes,dense_center,27,true,53,17,8,5,1
bayes,dense_center,28,true,36,17,3,5,0
bayes,dense_center,29,true,30,17,5,5,0
bayes,dense_center,30,true,55,17,7,5,0
bayes,dense_center,31,true,49,17,8,5,1
bayes,dense_center,32,true,55,17,10,5,1
bayes,dense_center,33,true,27,17,3,5,0
bayes,dense_center,34,true,23,17,5,5,0
bayes,dense_center,35,true,47,17,7,5,1
bayes,dense_center,36,true,27,17,7,5,1
bayes,dense_center,37,true,25,17,4,5,0
bayes,dense_center,38,true,40,17,11,5,1
bayes,dense_center,39,true,36,17,5,5,0
bayes,dense_center,40,true,30,17,5,5,0
bayes,dense_center,41,true,29,17,4,5,0
bayes,dense_center,42,true,44,17,8,5,0
bayes,dense_center,43,true,45,17,6,5,1
bayes,dense_center,44,true,27,17,6,5,1
bayes,dense_center,45,true,24,17,3,5,0
bayes,dense_center,46,true,26,17,3,5,0
bayes,dense_center,47,true,30,17,4,5,0
bayes,dense_center,48,true,34,17,6,5,0
bayes,dense_center,49,true,28,17,6,5,0
bayes,dense_center,50,true,28,17,5,5,0
bayes,dense_center,51,true,24,17,2,5,0
bayes,dense_center,52,true,70,17,14,5,2
bayes,dense_center,53,true,25,17,8,5,0
bayes,dense_center,54,true,42,17,7,5,1
bayes,dense_center,55,true,37,17,8,5,1
bayes,dense_center,56,true,37,17,4,5,0
bayes,dense_center,57,true,26,17,6,5,0
bayes,dense_center,58,true,30,17,6,5,0
bayes,dense_center,59,true,29,17,6,5,0
bayes,dense_center,60,true,25,17,2,5,0
bayes,dense_center,61,true,27,17,4,5,0
bayes,dense_center,62,true,49,17,9,5,0
bayes,dense_center,63,true,37,17,7,5,0
bayes,dense_center,64,true,38,17,3,5,0
bayes,dense_center,65,true,28,17,5,5,0
bayes,dense_center,66,true,32,17,6,5,0
bayes,dense_center,67,true,56,17,6,5,0
bayes,dense_center,68,true,31,17,5,5,0
bayes,dense_center,69,true,30,17,5,5,0
bayes,dense_center,70,true,26,17,5,5,1
bayes,dense_center,71,true,52,17,5,5,0
bayes,dense_center,72,true,26,17,7,5,0
bayes,dense_center,73,true,26,17,7,5,0
bayes,dense_center,74,true,25,17,7,5,0
bayes,dense_center,75,true,48,17,10,5,1
bayes,dense_center,76,true,60,17,11,5,1
bayes,dense_center,77,true,33,17,7,5,0
bayes,dense_center,78,true,32,17,6,5,0
bayes,dense_center,79,true,24,17,6,5,0
bayes,dense_center,80,true,28,17,5,5,0
bayes,dense_center,81,true,31,17,3,5,0
bayes,dense_center,82,true,27,17,6,5,0
bayes,dense_center,83,true,28,17,6,5,0
bayes,dense_center,84,true,43,17,5,5,1
bayes,dense_center,85,true,28,17,4,5,0
bayes,dense_center,86,true,48,17,5,5,0
bayes,dense_center,87,true,29,17,4,5,0
bayes,dense_center,88,true,25,17,4,5,0
bayes,dense_center,89,true,25,17,3,5,0
bayes,dense_center,90,true,29,17,7,5,0
bayes,dense_center,91,true,54,17,11,5,2
bayes,dense_center,92,true,25,17,6,5,0
bayes,dense_center,93,true,58,17,7,5,0
bayes,dense_center,94,true,61,17,9,5,0
bayes,dense_center,95,true,28,17,7,5,0
bayes,dense_center,96,true,46,17,6,5,0
bayes,dense_center,97,true,27,17,4,5,0
bayes,dense_center,98,true,37,17,8,5,1
bayes,dense_center,99,true,24,17,3,5,0
bayes,diagonal,0,true,40,17,5,5,0
bayes,diagonal,1,true,65,17,10,5,1
bayes,diagonal,2,true,37,17,10,5,0
bayes,diagonal,3,true,58,17,8,5,1
bayes,diagonal,4,true,38,17,7,5,0
bayes,diagonal,5,true,55,17,11,5,1
bayes,diagonal,6,true,32,17,5,5,0
bayes,diagonal,7,true,65,17,8,5,0
bayes,diagonal,8,true,51,17,8,5,0
bayes,diagonal,9,true,64,17,14,5,3
bayes,diagonal,10,true,42,17,10,5,1
bayes,diagonal,11,true,53,17,8,5,1
bayes,diagonal,12,true,56,17,9,5,0
bayes,diagonal,13,true,60,17,12,5,1
bayes,diagonal,14,true,30,17,6,5,0
bayes,diagonal,15,true,43,17,10,5,1
bayes,diagonal,16,true,48,17,12,5,1
bayes,diagonal,17,true,52,17,5,5,0
bayes,diagonal,18,true,41,17,6,5,0
bayes,diagonal,19,true,35,17,5,5,1
bayes,diagonal,20,true,43,17,5,5,0
bayes,diagonal,21,true,57,17,9,5,1
bayes,diagonal,22,true,46,17,4,5,0
